CustomerID,cluster,features_array,recency,frequency,monetary,total_quantity,avg_unit_price,unique_products,avg_basket_value,avg_basket_size,tsne_1,tsne_2
15652,1,"[0.5209042542785676, -0.9551041588627164, -0.6110114178642377, -0.4699621059369797, 0.4093158966747269, -0.4069793940046122, -0.5166491419528384, 0.2338168930107573, 0.32830121316037425]",91,1,337.74,208,3.853333333333334,21,337.74,208.0,-31.996885,24.953947
18274,0,"[-0.26529506242886547, -0.9551041588627164, -1.1275085184875182, -1.093063119705702, 0.3220186065821322, -0.9426431355723457, -1.0013407340249256, -0.638272498338383, -0.6165187999341196]",30,1,175.92000000000002,88,3.671818181818182,11,175.92000000000002,88.0,-39.97996,6.15458
17650,0,"[-0.5131555044218983, -0.9551041588627164, -1.1730125988045894, -0.707214346835349, -0.773007776311523, -1.1968780024186563, -1.2313833760961024, -0.7151047315875707, -0.03144890824690297]",21,1,166.07999999999998,150,1.8962500000000002,8,166.07999999999998,150.0,-34.131268,3.7254443
14037,0,"[0.9938382901503207, -0.36154109848871796, -1.2683625987851548, -1.559086295953984, 0.2161201605096962, -0.19385591751999218, -0.29574536404614543, -1.7977154776408122, -2.0669904923131175]",176,2,147.20000000000005,46,3.4607142857142863,27,73.60000000000002,23.0,-36.579193,-37.24491
14680,2,"[-0.3924185661095205, 2.177752888527968, 2.9206496268569486, 2.5710335198267646, -0.3952017016294443, 0.6650118034116302, 1.4550963731208346, 2.4750399670900274, 1.8721225968181465]",25,16,28754.11,13476,2.4156976744186034,73,1797.131875,842.25,75.09125,9.900922
15443,2,"[-2.2462141974502807, 1.074301348814235, 1.1840670233495445, 1.0442897855086004, -0.052722338438181846, 1.6973965734045648, 1.7679218280660174, 0.6545878567607976, 0.47476085746013114]",1,7,3236.9100000000026,1663,2.966649214659684,237,462.41571428571467,237.57142857142858,56.99503,-16.604532
16728,2,"[0.03548137359250203, 0.38625991939594, 0.2928676262759131, 0.38897571152006805, -0.4708984136655097, 1.6238707112176942, 1.4883565966276906, -0.09749001227534415, 0.10134650841514364]",46,4,1054.6699999999998,677,2.3046468401486973,218,263.66749999999996,169.25,31.343204,-11.560725
17220,2,"[-0.4207650075275993, 1.9945257336084143, 1.1745156029562043, 1.1433953262439034, -0.365267380429424, 1.9136970533945787, 1.9366945690309731, -0.2892248158733387, -0.1385564479735909]",24,14,3198.25,1905,2.460635593220338,303,228.44642857142858,136.07142857142858,63.9956,-17.9635
16795,1,"[1.5188982183461888, -0.9551041588627164, -0.44786927765398993, -0.369015643801346, -0.5408027434338796, 0.5504109043678078, 0.37387220459403603, 0.509277354623537, 0.48136826901375035]",365,1,414.88000000000005,239,2.2053030303030297,64,414.88000000000005,239.0,-42.81389,31.560827
13004,2,"[-0.9512350717198356, 2.3405768332962427, 1.6277372466133526, 1.82101248845393, -0.6838959864478029, 1.8346852758120022, 1.8125834903716906, 0.13718622526267413, 0.6071593726377499]",11,18,5655.910000000001,4822,2.011163366336633,277,314.2172222222223,267.8888888888889,66.34964,2.0620346
17358,1,"[1.3847533048242469, -0.36154109848871796, -0.547619550875222, -0.4912223863774101, -0.21682210314853628, 0.41870286882596813, 0.2856332733245116, -0.5861373851673016, -0.46563005689859027]",303,2,365.84999999999985,202,2.6923728813559316,55,182.92499999999993,101.0,-2.6356823,-52.60234
14217,2,"[-2.2462141974502807, 2.261427469562232, 0.80333876449178, 0.40178103452352204, 1.0767864809353138, 0.7227928703845184, 0.702067552689663, -1.1714044030706123, -1.46011277253571]",1,17,2004.98,689,5.4955,78,117.94,40.529411764705884,46.944565,-39.785896
14970,1,"[0.3129844497121476, 0.38625991939594, 0.6200689453247795, -0.3363065797977684, 1.3044598703084644, -0.29400850253629585, -0.14537091834769936, 0.4536952460342781, -0.990149685073042]",68,4,1592.06,250,6.174411764705883,24,398.015,62.5,-6.947683,-15.786937
17492,1,"[1.2405122887394635, -0.9551041588627164, -0.5289393308521007, -0.6834374987899678, 0.24804646411975947, -0.8719065514189812, -0.9373352303283494, 0.37239307538002236, 0.004604382287336369]",248,1,374.57,155,3.5233333333333334,12,374.57,155.0,-39.99269,40.12165
15809,1,"[-0.13741987733751831, 0.6531616553497579, -0.27515537167188975, -0.2012968321189179, 0.5332221469567066, -0.07584948238007522, -0.12284430446574775, -1.349637450863284, -1.0309802616728425]",36,5,515.77,301,4.123142857142857,31,103.154,60.2,-19.960575,-34.756096
17932,2,"[-0.2889936318079724, 0.05959859497575938, 0.4780917961033456, 0.5005646122008184, -0.18774212597979456, 0.7874853189474317, 0.6186960791889721, 0.5997111122074573, 0.5868516808915576]",29,3,1331.5699999999997,789,2.7395555555555555,84,443.85666666666657,263.0,31.904345,-1.252236
17939,0,"[0.9208587929563575, -0.9551041588627164, -1.580067814716069, -1.6587706879259148, -0.3684476833821456, -0.8719065514189812, -0.9373352303283494, -1.402404883052805, -1.4743120312124502]",159,1,99.14000000000003,40,2.455833333333333,12,99.14000000000003,40.0,-63.13048,-1.2098516
17941,0,"[0.7763274608960974, -0.9551041588627164, -0.692983846863909, -0.33051381375974564, -1.3461738547097037, -2.1677607082642654, -2.1098798056552805, 0.09540898011547302, 0.5397493320520607]",130,1,304.56,252,1.255,2,304.56,252.0,-29.524803,35.019688
13681,1,"[-0.6581885661873008, 0.38625991939594, 0.10050109369952608, -0.07104822247247412, -0.0900885994124784, 0.07602069435669906, 0.2585241717690317, -0.42125406730953274, -0.5919236066872797]",17,4,827.83,360,2.902456140350877,37,206.9575,90.0,18.4622,-35.217686
16545,0,"[0.9430987511214545, -0.9551041588627164, -0.6073577825394249, -1.1800569936312846, 0.3680495554939455, -1.9135258414179546, -1.8798371635841036, 0.2399859433360791, -0.7484292787895076]",164,1,339.3,78,3.766666666666667,3,339.3,78.0,-50.51792,15.607879
13682,0,"[1.037413993790412, -0.9551041588627164, -1.9807793340738713, -2.619063036233907, 1.5776454491123189, -1.9135258414179546, -1.8798371635841036, -2.0789938989478225, -2.930421729406049]",187,1,59.5,10,7.083333333333333,3,59.5,10.0,-63.409008,-17.565231
16272,1,"[0.6946407550545045, -0.9551041588627164, -0.45397293295350144, -0.41612132226781134, -0.9023623700262049, -0.2593477650730214, -0.38306569451317196, 0.49897152129217354, 0.4099410256582606]",116,1,411.7000000000001,224,1.7371999999999992,25,411.7000000000001,224.0,-20.46587,36.344074
16796,1,"[0.5050191838235175, -0.9551041588627164, -0.6902301105273576, -0.5511439940927733, -0.8953819110810548, -0.5365380919892608, -0.6338794241615617, 0.10005857881173118, 0.20520355975347024]",89,1,305.62,186,1.7455555555555555,18,305.62,186.0,-23.556768,33.265537
15264,1,"[0.2698228738023425, -0.9551041588627164, -0.4893533464215538, -0.2939416129586472, -0.46719151393785147, -0.33008434922638585, -0.44707119820974817, 0.4392327866317065, 0.5952044612786901]",64,1,393.74000000000007,265,2.3100000000000005,23,393.74000000000007,265.0,-17.72888,33.873985
15473,1,"[-0.7899599419069274, 1.074301348814235, 0.7048072670716476, 0.3835731354871487, -0.23755907759319178, -1.716325958323085, -1.0013407340249256, -0.15257511406594548, -0.5212567468367633]",14,7,1771.2,672,2.659090909090909,4,253.02857142857144,96.0,15.229441,-21.152515
15783,1,"[-1.0141218145208533, -0.9551041588627164, -0.8611992949630561, -0.45612501494840224, 0.2036173229271702, -0.7454432524774761, -0.822905798305843, -0.1886176050701551, 0.34928265950716186]",10,1,246.3,212,3.4364285714285714,14,246.3,212.0,-28.0769,17.623613
15023,2,"[-1.7452478873513255, 1.6678644091882338, 1.7745254764212732, 1.4426493963053504, 0.39407313049387255, 2.033155806894738, 2.075979587225652, 1.0441934312007708, 0.5784353806520273]",3,11,6802.759999999999,2871,3.821138790035586,347,618.4327272727272,261.0,66.71939,-2.3552144
18245,2,"[-1.2442815772523708, 1.074301348814235, 0.9997624485806375, 1.0971571306441124, -0.2847917384679164, 1.3126905298933504, 1.1461594654926934, 0.3440428808056405, 0.5546467614453545]",7,7,2567.0600000000004,1788,2.5844,153,366.7228571428572,255.42857142857142,50.351868,-7.2686253
14930,2,"[0.6434518197038483, 0.05959859497575938, 0.93723475560534, 0.7853354642214836, 0.5509568390376425, 1.0698588602722368, 0.8977334411437087, 1.3740769194278093, 1.0177519553541339]",108,3,2372.8599999999997,1166,4.162968749999997,116,790.9533333333333,388.6666666666667,37.368313,23.444471
14099,2,"[-0.6994993303014623, 1.6678644091882338, 1.1507811293211099, 1.2414320302160535, -0.2789465049090986, 1.3895855746715764, 1.430007510164305, -0.006634620520474606, 0.2745439509601905]",16,11,3104.170000000001,2179,2.5935599999999983,167,282.19727272727283,198.0909090909091,57.715786,-3.225238
18283,2,"[-1.7452478873513255, 2.177752888527968, 0.8382000665291629, 0.917157230504574, -1.0069715130958765, 1.789020884532916, 2.3127404630668984, -1.032237065903362, -0.6251012325287717]",3,16,2094.8799999999997,1397,1.6149867724867704,263,130.92999999999998,87.3125,66.742676,-20.692669
15353,1,"[1.2577212353408456, -0.36154109848871796, 0.05019578006784975, -0.10625516002478613, 0.1389207104498591, 0.4796743202144433, 0.3372409796766056, 0.4213250001192951, 0.11587719610938238]",254,2,777.02,343,3.3128571428571423,59,388.51,171.5,5.8750715,-0.07262067
13369,0,"[1.5188982183461888, -0.9551041588627164, -0.6833614931250156, -0.7120640968349674, 1.419588411625907, -0.7454432524774761, -0.822905798305843, 0.11165602701151787, -0.038802677149364105]",365,1,308.28000000000003,149,6.5442857142857145,14,308.28000000000003,149.0,-50.989063,47.038364
17165,0,"[1.338108630070735, -0.9551041588627164, -1.2090349691709914, -1.0007442772561372, 0.004496323037397324, -1.019538180350572, -1.0709186777680157, -0.77592739063034, -0.4765339692170227]",284,1,158.68,100,3.0669999999999997,10,158.68,100.0,-61.241127,11.369044
17768,2,"[-1.1591548762862556, 0.05959859497575938, 0.9031233230863354, 0.7977382212747995, 0.40625783239942886, 0.7115349407725874, 0.740705112137723, 1.3165303583564834, 1.0365265896001057]",8,3,2273.1800000000003,1186,3.8468571428571434,77,757.7266666666668,395.3333333333333,46.56959,22.11708
13200,1,"[-0.5820401373405074, 0.38625991939594, 0.14004555772944946, 0.19110075087843775, 0.1720257997549947, 0.18526273842230015, 0.09036314924906472, -0.35471939790557533, -0.1971778398109071]",19,4,870.0900000000001,516,3.375652173913044,42,217.52250000000004,129.0,19.01689,-34.631332
18167,1,"[-0.45026876162088053, 0.05959859497575938, 0.5092719604075275, -0.02787041137566295, 0.37858686615822235, -0.29400850253629585, -0.0796098883463843, 0.6522804836126755, -0.21145853018130098]",23,3,1384.86,382,3.788648648648649,24,461.61999999999995,127.33333333333333,1.0924911,-20.366688
15075,1,"[0.4015942495219694, -0.9551041588627164, 0.04610728632599066, 0.08654503032658033, 0.13897690251435968, -0.19385591751999218, -0.32380585406678203, 1.3433415158786244, 1.1721436530747444]",77,1,773.0300000000002,447,3.3129629629629638,27,773.0300000000002,447.0,-4.702516,46.936928
14359,1,"[-0.5820401373405074, 0.05959859497575938, 0.1775682611810194, -0.04914007958163981, 0.4418300272110361, 0.22543945336813268, 0.2304636817483958, 0.09321017172724491, -0.2435401430541545]",19,3,912.1800000000002,371,3.922727272727271,44,304.06000000000006,123.66666666666667,16.621052,-33.05665
13980,0,"[0.22391909261574422, -0.9551041588627164, -1.0254841764504277, -0.6079414472997323, 0.4380204006502261, -0.9426431355723457, -1.0013407340249256, -0.4660075500113671, 0.11908049255099702]",60,1,200.14000000000001,172,3.914545454545454,11,200.14000000000001,172.0,-40.55969,10.374646
13886,0,"[0.34374405401060937, -0.9551041588627164, -0.8700587853836003, -0.8335520951977754, 0.38639374528818543, -0.6348321368393577, -0.7228201035328466, -0.20357658083050748, -0.22301725820054635]",71,1,243.56000000000003,126,3.8049999999999997,16,243.56000000000003,126.0,-39.919712,12.482332
14578,1,"[-1.7452478873513255, -0.9551041588627164, -1.1609681297028351, -0.3659807758547171, -0.37148712639324855, -0.29400850253629585, -0.41442822051558365, -0.6947680177601417, 0.4859700974648565]",3,1,168.63,240,2.4512500000000004,24,168.63,240.0,-25.720734,17.552385
14135,2,"[-2.2462141974502807, 2.089004102652711, 1.4789067160115468, 1.6567422416304693, -0.35745365254511724, 0.8950332234655336, 0.9340870608125131, 0.13065395243645106, 0.5599774853205187]",1,15,4690.310000000001,3850,2.472462686567163,95,312.6873333333334,256.6666666666667,64.294876,-9.166956
12766,2,"[-1.7452478873513255, 1.074301348814235, 1.7960710890357443, 1.6170161193448749, 0.006638819838388454, 1.5697900200690584, 1.6014027357377194, 1.6866040203662223, 1.3410326086583124]",3,7,6989.63,3646,3.0708064516129028,205,998.5185714285715,520.8571428571429,60.344765,18.307682
13800,1,"[1.398878997680908, -0.9551041588627164, -0.21223769789301067, -0.132170948307181, -0.30433743613273917, -0.0222733504933978, -0.1685505677176692, 0.9071339945318976, 0.8405004215112869]",309,1,558.3199999999997,331,2.5539393939393946,33,558.3199999999997,331.0,-11.347203,52.95244
17152,1,"[1.0638356894338326, 0.05959859497575938, 0.6672768845095582, 0.1925111565145705, 0.2274606228082255, -1.103767171977125, -0.822905798305843, 0.9187181994634454, 0.12121088425396384]",194,3,1689.5,517,3.482857142857143,9,563.1666666666666,172.33333333333334,-5.4857783,5.8951125
17850,2,"[1.5325906205019904, 3.23489068980979, 1.5896302651825516, 1.0743658052159561, 0.45927625592764637, -0.4069793940046122, 1.5672584854088223, -0.7768946925811389, -1.2118979076063487]",372,34,5391.210000000009,1733,3.9603703703703643,21,158.56500000000028,50.970588235294116,40.75414,-41.862694
17663,2,"[-0.3924185661095205, 1.074301348814235, 0.7189096319995985, 0.5079186763249399, 0.47664835486438045, 0.5367093039658842, 0.5827510655130325, -0.12884334526410987, -0.3342421913352257]",25,7,1802.9099999999999,797,3.9981395348837214,63,257.5585714285714,113.85714285714286,33.84974,-37.17832
17255,1,"[-0.0632274486324545, -0.36154109848871796, -0.7091516655858782, -0.39062057349544416, -0.7509880797470312, 0.6159027519208378, 0.5056173939583161, -0.8580574932713355, -0.31378434177753456]",40,2,298.41,232,1.9242307692307696,69,149.205,116.0,0.07177831,-44.891296
17779,1,"[-0.5131555044218983, 0.05959859497575938, -0.08113935155630278, 0.00016958049785328452, -0.14910988716861925, 0.6650118034116302, 0.5451139112016542, -0.34248190736193446, -0.16915765589211693]",21,3,658.5699999999999,397,2.8031707317073176,73,219.5233333333333,132.33333333333334,19.26989,-43.088425
16933,1,"[-2.2462141974502807, -0.36154109848871796, -0.20528766202751358, -0.2334119987840614, -0.0992844273164236, 0.18526273842230015, 0.05559063125333493, -0.009398012848625783, -0.07632281766367667]",1,2,563.2300000000001,288,2.886818181818182,42,281.61500000000007,144.0,7.1954207,-31.686682
17624,1,"[-0.7899599419069274, -0.36154109848871796, 0.1153757106958318, 0.24286799710307524, -0.05772157852840489, 0.31855028380966405, 0.15567632602633125, 0.5312436538772496, 0.6440390661424422]",14,2,843.48,554,2.958,49,421.74,277.0,25.57582,-17.433247
16450,1,"[0.8742141182028457, -0.9551041588627164, -0.6740574540739939, -0.4984490264981386, -1.1241604935202425, -0.9426431355723457, -1.0013407340249256, 0.12736560939504477, 0.2851059493702786]",149,1,311.92,200,1.4845454545454546,11,311.92,200.0,-27.669762,39.969074
14855,1,"[0.7129389883899375, -0.36154109848871796, -0.09687032294553624, -0.28847428634886346, 0.7654986103057407, -0.806414703865952, -0.5538484961379587, 0.17335852069965862, -0.1595158188851503]",119,2,645.65,267,4.67,13,322.825,133.5,-6.9234896,-2.2993948
12640,1,"[-0.45026876162088053, 0.05959859497575938, 0.378417817390836, -0.17751998407353678, 1.1535756966098634, 0.28247443711957365, 0.20138258927825303, 0.4316833522628938, -0.4370674872066536]",23,3,1174.58,311,5.716981132075472,47,391.52666666666664,103.66666666666667,-0.31268355,-21.98451
14624,0,"[0.18747061620962863, -0.36154109848871796, -0.9298337605604501, -0.6513997989510765, -0.6390040347948135, -0.806414703865952, -0.8780753898819595, -1.2292435905687449, -0.7071796043399544]",57,2,225.84999999999997,162,2.0707692307692303,13,112.92499999999998,81.0,-26.473852,-20.67951
13897,1,"[0.09451348533002758, -0.9551041588627164, -0.6759910841646662, -0.4984490264981386, -0.7327217806270969, -0.5843192160726969, -0.6771138402809252, 0.12410073474844178, 0.2851059493702786]",50,1,311.15999999999997,200,1.9476470588235293,17,311.15999999999997,200.0,-25.409975,29.256927
15277,1,"[0.03548137359250203, -0.9551041588627164, -0.8309150971905312, -0.4805148394872578, -0.874392790155153, -0.8719065514189812, -0.9373352303283494, -0.13748367310603102, 0.31229990096405474]",46,1,255.89999999999998,205,1.7708333333333333,12,255.89999999999998,205.0,-25.04796,29.829203
15511,2,"[-0.9512350717198356, 0.6531616553497579, 0.17499529987118137, -0.2776609820594707, 0.4744641346962733, 1.0773800590596714, 1.0749276599177797, -0.5940371837200566, -1.1451781921818758]",11,5,909.23,271,3.993374999999999,117,181.846,54.2,17.993593,-48.28958
16784,0,"[-0.5820401373405074, -0.9551041588627164, -1.5155770041146033, -2.0198419008349853, 0.6888313686548406, -1.9135258414179546, -1.8798371635841036, -1.2935141425294305, -2.0218112337019796]",19,1,107.6,24,4.483333333333333,3,107.6,24.0,-46.763706,-12.004749
17359,0,"[-0.9512350717198356, -0.9551041588627164, -1.3795574595100777, -0.6558914112155505, -0.6143532330197445, -0.806414703865952, -0.771298091953749, -1.063849345335792, 0.046373042982250916]",11,1,127.85999999999999,161,2.104,13,127.85999999999999,161.0,-31.501015,6.3495617
15750,2,"[-1.9531676919177459, 1.2467247157237569, 0.967670022513023, 1.0963407047317157, -0.38276248518867184, 1.6075801942090893, 1.5564523491945403, 0.11124355281036583, 0.4062457362554632]",2,8,2465.48,1786,2.434300341296928,214,308.185,223.25,57.904354,-17.757397
16395,2,"[0.22391909261574422, 0.6531616553497579, 0.5657653670391316, 0.9572792544577855, -0.7051247209513328, 1.2953050080919397, 1.291193828093216, 0.0634833542165535, 0.7142215245866458]",60,5,1486.9000000000003,1476,1.9833809523809527,150,297.38000000000005,295.2,49.28993,6.1900682
15058,2,"[-0.3924185661095205, 1.6678644091882338, 0.849542557851656, 0.7219977460687101, -0.11267036500340441, 1.5436678565015833, 1.5088238688856572, -0.5132830248940461, -0.5078540717031802]",25,11,2124.99,1069,2.864166666666666,199,193.18090909090907,97.18181818181819,38.015606,-43.068012
16792,0,"[1.3330188793792912, -0.36154109848871796, -1.4954777513074626, -1.5908254133834832, 0.47826396777284996, -0.9426431355723457, -0.9373352303283494, -2.1782208274109913, -2.114092841152615]",282,2,110.38000000000001,44,4.001666666666668,11,55.190000000000005,22.0,-46.409527,-27.729694
12348,1,"[0.38282068462633656, 0.38625991939594, 0.7164063094183383, 1.2937504482337887, 1.169835347270412, -0.36769579234683447, -0.2170285561385715, 0.6160699265590364, 1.4698042948500352]",75,4,1797.24,2341,5.764838709677418,22,449.31,585.25,-2.8008578,6.5746264
13341,1,"[1.2745299373736538, -0.9551041588627164, 0.04899907521415999, -0.2012968321189179, 0.5594464474806397, 0.18526273842230015, 0.019237011584530752, 1.3482242120415855, 0.7356835186255928]",260,1,775.8499999999999,301,4.182142857142855,42,775.8499999999999,301.0,-13.615057,52.90605
16031,1,"[0.5287177532026247, -0.36154109848871796, -0.22568623453593623, 0.046357741948987986, -0.15723618676241807, 0.8574217803450853, 0.702067552689663, -0.043778650075283705, 0.3466816285850442]",92,2,548.94,423,2.7897000000000003,91,274.47,211.5,15.857718,-10.961426
12738,0,"[1.5325906205019904, -0.9551041588627164, -1.2257931622215186, -0.7169462868750174, 0.45448320841722895, -0.9426431355723457, -1.0013407340249256, -0.8042230816611501, -0.046205635507063116]",372,1,155.35,148,3.95,11,155.35,148.0,-59.66439,14.23715
16743,2,"[-0.2889936318079724, 1.074301348814235, 0.8907582696675911, 1.1958425788144127, -1.1370252261899916, 0.8379982397140926, 1.2157374092357838, 0.16045242198592893, 0.7038174551054425]",29,7,2238.09,2047,1.4706282722513089,89,319.7271428571429,292.42857142857144,44.35504,0.14688782
17978,1,"[1.5188982183461888, -0.9551041588627164, -0.7025133397476307, 0.16669721971354853, -0.4305838218692134, -0.8719065514189812, -0.9373352303283494, 0.07931872590339303, 1.2936799544973838]",365,1,300.91999999999996,499,2.3633333333333333,12,300.91999999999996,499.0,-29.090605,44.653507
16584,1,"[0.42887075497672444, -0.36154109848871796, 0.1981122367474231, 0.3548163829514347, -0.2063557530232882, -0.2593477650730214, -0.29574536404614543, 0.6707847878861817, 0.8135054698547466]",80,2,936.0800000000002,646,2.709285714285715,25,468.0400000000001,323.0,6.001714,8.859608
16765,0,"[1.3630332245296495, -0.9551041588627164, -2.415977362042065, -3.194545991950657, 1.9474872780008121, -2.526084627763914, -2.434106699399281, -2.8138123187785054, -3.803037568156352]",294,1,34.0,4,8.5,1,34.0,4.0,-64.427895,-20.529943
15174,0,"[1.4285692416761997, -0.9551041588627164, -1.3323016112129644, -0.7317919109905904, -1.0654230793677435, -0.9426431355723457, -1.0013407340249256, -0.9840593059931022, -0.06871633996962694]",322,1,135.75,145,1.5490909090909093,11,135.75,145.0,-68.27215,13.0794735
13510,2,"[-2.2462141974502807, 0.38625991939594, 0.7138906451892599, 0.9113915045899058, -0.4152598306569798, 0.8080382342028183, 0.8127937075842092, 0.6118293909372965, 0.8910005468518235]",1,4,1791.56,1386,2.3859130434782614,86,447.89,346.5,45.52792,-16.424194
13562,1,"[0.4377388614665006, 0.05959859497575938, 0.7173299682197039, 0.4703842015682691, 0.40168781150465854, 0.3360505690062511, 0.5451139112016542, 1.0031344913040063, 0.541206525347438]",81,3,1799.33,757,3.8371951219512184,50,599.7766666666666,252.33333333333334,25.511497,15.206685
13568,0,"[0.9814834318411189, -0.9551041588627164, -1.0548394369840617, -1.2579853042319893, -0.032896591409370984, 0.1644680019796571, 0.05559063125333493, -0.515573000157707, -0.8665934701729586]",173,1,192.85000000000005,70,3.001136363636364,41,192.85000000000005,70.0,-53.15542,32.3494
14452,1,"[-1.0141218145208533, -0.36154109848871796, -0.8049111976230994, -0.8749331585177771, 0.0384485677141495, 0.41870286882596813, 0.32464793342121917, -1.019172655523148, -1.043711983073869]",10,2,264.44000000000005,119,3.127741935483871,55,132.22000000000003,59.5,-8.338581,-42.707134
16460,2,"[-0.31349569388932613, 0.05959859497575938, 0.08782282351779919, 0.5793111137474887, -0.9548470984642121, 1.1561454442679089, 0.9399885039126857, -0.057971708005886524, 0.705970642842882]",28,3,814.7199999999995,879,1.6751851851851853,128,271.57333333333315,293.0,27.480843,-11.658317
13558,2,"[-1.4522013818187907, 0.38625991939594, -0.14841878991051163, -0.10413648019290839, -0.5378161235666704, 1.121210637792262, 1.1461594654926934, -0.8397689153275081, -0.6416730224379289]",5,4,605.06,344,2.209485714285714,123,151.265,86.0,18.851076,-51.29952
16020,1,"[-0.6994993303014623, 0.05959859497575938, 0.12243468688932388, 0.14896635533872316, -0.37592739254212987, 0.18526273842230015, 0.09036314924906472, 0.0003294758359933194, 0.05544471793701479]",16,3,851.0100000000001,487,2.444565217391305,42,283.67,162.33333333333334,7.972039,-20.028755
16773,1,"[0.18747061620962863, -0.9551041588627164, -1.1472121239851374, -0.6121726747412172, -0.16917248994670825, -0.33008434922638585, -0.35288694653692443, -0.6715414272540853, 0.11266460126157368]",57,1,171.59,171,2.7700000000000005,23,171.59,171.0,-21.010527,15.692309
17006,1,"[-1.5839727575384173, 0.38625991939594, 0.055045941968525455, -0.2749825031285069, 0.35991817852391295, 0.07602069435669906, 0.05559063125333493, -0.4977188541169749, -0.8982167114724946]",4,4,781.7800000000001,272,3.7497727272727275,37,195.44500000000002,68.0,9.75675,-34.705135
14348,1,"[1.2745299373736538, -0.9551041588627164, -0.4580875884137281, -0.5629483164428741, -0.055279773663011005, -0.5365380919892608, -0.6338794241615617, 0.492024052716667, 0.18730443946487207]",260,1,409.57,183,2.9622222222222225,18,409.57,183.0,-38.29761,44.58949
14082,0,"[1.5169208118835968, -0.9551041588627164, -1.0995550252039343, -0.9318360940125966, -0.28275684466269796, -0.16284447164279048, -0.2686362624906655, -0.5910738888702078, -0.3720471698765783]",364,1,182.24999999999997,110,2.5875862068965523,28,182.24999999999997,110.0,-52.704536,29.806791
17625,2,"[-0.6191119355715736, 0.38625991939594, 0.8198236218254414, 0.8050799564999414, -0.3136048978108452, 1.6438204415178872, 1.6141564655886709, 0.7904141246957158, 0.7301727778725356]",18,4,2046.9999999999998,1198,2.5395873015873,223,511.74999999999994,299.5,52.541294,11.033834
13939,1,"[-0.45026876162088053, 0.05959859497575938, -0.1978252156926901, 0.5522752566654191, -1.41990848523171, 0.2055793923413473, 0.0731658862156354, -0.538861001868021, 0.6650703526499152]",23,3,568.55,847,1.1835555555555557,43,189.51666666666665,282.3333333333333,-2.6213849,15.908405
13118,1,"[-0.5820401373405074, 0.6531616553497579, 0.393977696035764, 0.023628957006139723, 0.2807330852414081, 0.6031869134987746, 0.5156759153956882, -0.22570701634554582, -0.6937644322337035]",19,5,1197.8100000000002,410,3.588354430379747,68,239.56200000000004,82.0,17.12481,-38.046738
16011,2,"[-1.1591548762862556, 2.177752888527968, 1.2143764616916732, 1.1940584549987074, -0.6053152878606105, 0.9311090701556243, 1.2987376756533042, -0.40067574638337466, -0.20894607019660502]",8,16,3362.71,2042,2.116273584905661,99,210.169375,127.625,64.33345,-14.739435
15769,2,"[-1.2442815772523708, 2.854990529936231, 3.454260170591768, 3.1470972099569177, -0.653969084093982, -0.22599529657304757, 0.9100358670394956, 2.7240609250805368, 2.2079899236117244]",7,26,56252.72,29672,2.0507692307692316,26,2163.566153846154,1141.2307692307693,75.66676,8.779044
16221,1,"[-0.13741987733751831, 0.05959859497575938, 0.13525693219056004, 0.4308143668724882, -0.5087237401270844, 0.847763372478981, 0.6779559196353627, 0.021929144490634128, 0.48136826901375035]",36,3,864.86,717,2.250515463917526,90,288.2866666666667,239.0,23.321316,-13.130087
13748,1,"[0.5516638585770294, 0.6531616553497579, 0.20837286906638164, 0.07339359903105758, 0.47586423239422004, -0.29400850253629585, -0.29574536404614543, -0.5379216849408986, -0.6190086505859597]",95,5,948.2499999999999,439,3.9964285714285714,24,189.64999999999998,87.8,-2.605197,-15.399884
13680,2,"[-2.2462141974502807, 0.38625991939594, 1.2951651677311653, 1.155170978684894, -0.5408543752499255, 1.3736619812818258, 1.2322254554505403, 1.5921296618215797, 1.2599695876176094]",1,4,3722.42,1936,2.205230769230769,164,930.605,484.0,57.95541,21.155096
15129,2,"[0.09451348533002758, 1.6678644091882338, 1.2341492560781437, 1.099600943271729, -0.0884565455119829, 0.40277927543621733, 0.5641539038165909, 0.1337008293214553, 0.060566143771818806]",50,11,3447.4000000000005,1794,2.9052380952380954,54,313.40000000000003,163.0909090909091,48.352116,3.088515
15670,0,"[1.3679166323736165, -0.9551041588627164, -1.140513710679051, -1.0688658311593051, 0.05076496683897782, -0.8719065514189812, -0.9373352303283494, -0.6602313634104345, -0.5798279874076236]",296,1,173.05,91,3.15,12,173.05,91.0,-60.553715,10.795973
15618,1,"[-0.2201089988893635, 0.38625991939594, 0.0500230339431832, 0.09786129870357788, -0.3062897458207287, 0.12135040071479442, 0.0731658862156354, -0.5061673976025246, -0.33768890277235064]",32,4,776.851,454,2.550911111111111,39,194.21275,113.5,-2.0721276,-35.263214
14567,1,"[0.17490088005991658, -0.36154109848871796, 0.5886589832916289, 0.027172093525024636, 0.34154394840863395, -0.0222733504933978, -0.1685505677176692, 1.3296553503889066, 0.3176594182076249]",56,2,1530.3600000000001,412,3.7118181818181823,33,765.1800000000001,206.0,15.197356,19.652565
